"","n","beta","a","sd","wt_stat","wt_conclusion"
"18115",409,0.76527091418393,4.0018520710757,6.38887558626931,0.31221297334113,0
"18116",143,0.84634206071496,-1.53040890769335,3.13186635439867,0.0767056312161259,0
"18117",304,0.985035567078739,-3.65438934431877,4.91377176792198,1.15111977691279,0
"18118",115,0.531509412452579,2.0750288477866,3.28839405575861,2.38240382683405,0
"18119",185,0.88070832635276,-2.15424329828238,3.35365706641332,1.14629117510567,0
"18120",232,0.921859518974088,0.807204115891364,2.49449838043367,0.238571279272739,0
"18121",374,0.988680439186282,2.85588555878494,4.47602645019491,0.197799614934708,0
"18122",170,0.52685583755374,-0.367797980678733,3.0294687447823,1.66261963423149,0
"18123",180,0.953495472087525,3.36715887903702,4.4710185366566,7.21167909047799,1
"18124",133,0.801982437027618,3.42564509452786,4.93146450067357,6.65409133059755,1
"18125",322,0.711339338799007,0.194441696465947,2.58893308363934,3.92758062442236,0
"18126",420,0.952208600356244,3.34298727218993,6.60003365338766,0.657740049514422,0
"18127",261,0.894930858630687,4.02215529204113,5.78500609647223,1.39212007064857,0
"18128",471,0.746835575322621,-3.37400445269886,4.67824115257184,5.46320714493694,0
"18129",384,0.816312251845375,3.87683573088143,5.17769360365765,0.905409758040384,0
"18130",282,0.790371509385295,0.929629484191537,4.12969894286574,3.91304056795224,0
"18131",345,0.69554137205705,-3.79683285290375,5.16167924145279,3.04315235812021,0
"18132",352,0.802823000238277,0.511981151485816,2.29732826409087,1.15496980648919,0
"18133",217,0.96297816245351,0.304160676442552,2.60745366600306,2.30672322591458,0
"18134",255,0.966841423884034,-1.54391130472068,4.45708385161775,1.03816351190633,0
"18135",421,0.503535129944794,-1.45648830180289,3.20559854565713,0.0664071759382277,0
"18136",187,0.857056112959981,4.97441989709623,6.0408462848432,0.64394886742136,0
"18137",223,0.927945652627386,-4.09241109056165,5.50485587782472,0.457908857900207,0
"18138",343,0.537326138000935,0.494949068711139,2.4777802516235,1.18874683232677,0
"18139",365,0.564456281019375,3.79629169104155,5.09195440576477,7.15703615519053,1
"18140",445,0.920160287991166,4.44274360599229,5.78333833195119,0.630853408009119,0
"18141",474,0.722621629247442,-0.801372709870338,2.81151120981548,2.76874336784638,0
"18142",224,0.810621367651038,-1.24324894500896,2.74345530596439,0.117729053628243,0
"18143",355,0.994451142032631,4.39090749241877,5.60524566609905,1.76432822998203,0
"18144",419,0.856517379521392,3.09404838301707,4.74170639865046,4.45867540515463,0
"18145",301,0.676158961607143,4.96631907916162,6.71527185741974,2.703651284575,0
"18146",189,0.634811740601435,3.18828713720432,5.22741394159187,0.0268569627440282,0
"18147",305,0.546319936751388,0.206099776295014,3.85022992665906,1.05571615113138,0
"18148",184,0.868669279268943,1.86117697482696,4.12721252475167,0.595479691669034,0
"18149",155,0.503637752379291,-4.84029558436014,5.21717502302693,1.66042354384513,0
"18150",128,0.937585426145233,0.566613138548564,2.43515655825974,0.415792212773723,0
"18151",369,0.55245522945188,-2.32004901167238,4.1297809469328,2.7737390016151,0
"18152",294,0.804775503580458,2.99224705690285,5.62152776280098,1.2780267675577,0
"18153",481,0.710212379926816,1.27579317007912,3.58387507987068,2.19899555714395,0
"18154",406,0.7520462423563,2.00688878642395,3.41516594554306,2.95194006012761,0
"18155",190,0.900990379392169,-0.694519091770053,2.83702629754814,6.50966096899326,1
"18156",132,0.949724852689542,-2.57971538280835,3.45271597927258,0.188971215713663,0
"18157",292,0.668589108041488,4.75675077635096,6.20726208689373,3.8860033567275,0
"18158",157,0.530773386708461,-0.939377522538416,2.5933373423084,3.46397333231667,0
"18159",395,0.951385608990677,-1.73736392367864,3.74909699322495,0.496825126012624,0
"18160",233,0.763056413736194,0.345511457673274,2.70322579565567,0.155738464714696,0
"18161",187,0.937670448445715,-1.67372998708161,2.95048424980275,9.14259936585074,1
"18162",239,0.916135157225654,-1.00238900140394,3.00749089212906,1.50843440070111,0
"18163",445,0.931860408745706,-0.27622519347351,3.18706399791793,3.14025625496006,0
"18164",240,0.995091012911871,-0.272142028971575,2.93712135388505,0.724540852542223,0
"18165",417,0.881947470945306,1.79522653929889,3.46765402881137,0.434200352427883,0
"18166",106,0.6469374850858,2.00985283787595,3.28310146344315,1.17750801246768,0
"18167",466,0.814635994960554,4.68127956279786,6.18679642157728,5.6442242814476,0
"18168",319,0.665400234633125,1.6513032875373,3.26040084149481,8.22142747648094,1
"18169",104,0.716726209037006,4.63431521869497,4.86855512846263,1.36838666858722,0
"18170",262,0.751013981644064,-3.65705017801374,4.62553470888551,0.892109935665548,0
"18171",141,0.793189230957069,3.37850854328135,5.1512179622355,2.54272821151099,0
"18172",278,0.962734825909138,-2.74378367791651,5.10282563980473,6.04938362620175,1
"18173",332,0.929836393566802,-2.91230529085733,4.84728252864723,2.70090266637494,0
"18174",325,0.906448510009795,-4.6636736456072,6.81409369683155,1.35985140749178,0
"18175",177,0.880794494180009,-2.04283572618151,3.93783080245212,0.164736981017923,0
"18176",325,0.689117237809114,4.15407750300365,6.06013948033611,0.961643199883157,0
"18177",314,0.959048432530835,-0.181374427920673,2.80114023417077,3.92967773617841,0
"18178",300,0.5364723673556,-3.59426153152017,6.06931084845422,0.817885332734726,0
"18179",474,0.938620711909607,1.21935529747279,2.94425781112362,1.06639947824134,0
"18180",334,0.582053219201043,-1.29767731783213,4.90275140576424,2.89952279247116,0
"18181",463,0.975586228887551,2.31904633342056,4.13936061007483,5.41219607212539,0
"18182",202,0.907147226738743,-4.65695932343369,5.8387018475588,0.743053808780154,0
"18183",389,0.588198753073812,1.41528536938131,4.13595402250534,0.582305886111569,0
"18184",352,0.849640860571526,-0.207094117277302,3.1024541969372,0.22439058144401,0
"18185",263,0.705281030386686,1.4758579790825,3.97141082946881,1.30977376107359,0
"18186",329,0.680002084001899,3.17867633649148,4.91713194222516,1.48759573653431,0
"18187",449,0.58760068344418,2.44996093683876,4.41665432108729,0.35114625147457,0
"18188",247,0.590284165460616,-3.97778001012048,6.17370840041047,2.01401753769394,0
"18189",307,0.557924325927161,3.13263982998906,4.40880024493218,1.87873712301204,0
"18190",270,0.632280522841029,4.03721538237296,5.41872154017056,0.0153274124573292,0
"18191",112,0.718689242727123,-4.02566680498421,5.08107249344051,6.85553537428788,1
"18192",498,0.681264115381055,0.947724648355506,3.27411635154846,0.959360056381465,0
"18193",408,0.876473245327361,4.80686437477125,6.37317840851497,0.243593871515426,0
"18194",191,0.675421951571479,1.24358447804116,2.93497104195108,0.261586421173474,0
"18195",447,0.997477103956044,0.915051736135502,3.54303738664665,2.59888363721201,0
"18196",102,0.730598737485707,1.10044501374941,2.96597913876604,4.15878270193047,0
"18197",422,0.838082934147678,4.60511476079701,5.87008850640663,1.31224733877024,0
"18198",165,0.899502405081876,-0.790023111319169,2.98058961000759,0.727584658132866,0
"18199",418,0.877490443643183,3.10355943845352,5.15701438062203,2.95489150431303,0
"18200",393,0.748842879198492,-0.617620960413478,3.11151677277367,0.337376768739234,0
"18201",291,0.631590141681954,4.22612291706027,5.83468030442552,0.0940414236399104,0
"18202",476,0.896002579363994,0.993708077084739,3.21144816460972,1.75342739374278,0
"18203",340,0.75291821162682,-2.57878545224667,4.74633864687668,0.499844275892626,0
"18204",291,0.79814657184761,-1.82172656896291,3.34569496848158,1.26797737788005,0
"18205",252,0.713966444483958,-2.55161453976762,4.25379496623106,2.46534046155534,0
"18206",160,0.540735766640864,-1.32687679609517,2.82691727871721,0.620243130306736,0
"18207",310,0.750975719885901,4.25122246523388,5.81986703608274,0.00884864403026606,0
"18208",425,0.506200339877978,1.35526321885409,3.60292262947971,2.35661520006954,0
"18209",225,0.719319705036469,-3.53450367036276,5.03335561030033,5.68455312794418,0
"18210",493,0.800250437459908,4.87005289671943,6.43949667423872,0.468280782687033,0
"18211",379,0.671245528268628,0.498299855832011,2.70537959046664,0.862250631477505,0
"18212",308,0.659573817509227,-1.77122241314501,4.60101950174184,0.347125039542793,0
"18213",254,0.580523737124167,3.60280333384871,5.65719093536485,2.24148564492739,0
"18214",180,0.88375822280068,1.20926667694002,2.97187502809482,0.950146479819593,0
"18215",292,0.626542682526633,4.63154571006307,6.88715568866066,0.021431472222621,0
"18216",301,0.526398802758195,-2.28811880564317,3.38114858371689,0.414006682126757,0
"18217",375,0.610496720764786,0.0526284388964996,3.24919868673187,2.56628287146212,0
"18218",297,0.818082791171037,2.42084465839434,4.27760184721831,2.35327356279767,0
"18219",213,0.699077189317904,-2.72942442648346,3.86542949024818,2.00699749279111,0
"18220",173,0.966104932362214,-2.38017615255667,4.00372431675895,0.0681183286888156,0
"18221",224,0.790645504137501,-4.22941669980064,6.16263631151561,0.787395414593178,0
"18222",406,0.59193392295856,2.08274128080811,4.6001549063627,0.261657062216385,0
"18223",390,0.937284348648973,-0.587358822580427,2.92408000340969,0.813259169331648,0
"18224",128,0.565765972714871,-3.32302501834929,4.07559986025606,4.92920243242682,0
"18225",251,0.721259503043257,-0.477169894438703,2.61240521481138,0.911477492248202,0
"18226",100,0.848781903972849,1.43871266343631,3.30862593231437,0.22286702524961,0
"18227",239,0.551360317505896,-2.98481109529966,5.40654400422585,0.208795502400469,0
"18228",105,0.611427502473816,-0.427368827222381,2.45340690277453,0.136126983429646,0
"18229",304,0.940643829992041,-1.12352917972021,2.96859852604086,3.60368064648877,0
"18230",283,0.871630708803423,-1.5966562452144,5.02178457199451,2.0963813647489,0
"18231",108,0.883842824725434,1.63939291713759,2.87434721176921,1.29884827611268,0
"18232",135,0.979595678043552,-2.56317248246632,4.23038791925388,1.35283584067003,0
"18233",107,0.604769246536307,-3.34380192507524,4.75632219721611,0.758139156706311,0
"18234",280,0.584164650994353,3.33801343974192,4.71152624444398,2.15655275835973,0
"18235",265,0.784368061926216,-3.31910823850194,4.61607808100975,7.59803068351809,1
"18236",440,0.57554417650681,1.86752297155326,3.94400730499868,1.32017861001729,0
"18237",438,0.811426120810211,3.6562403841177,6.31796624756252,3.43037834771827,0
"18238",492,0.846617049421184,-1.97827267615357,3.72643158527855,3.21999112658864,0
"18239",266,0.789718703250401,3.45981724581216,4.92654741547742,1.8508858572705,0
"18240",142,0.511759886750951,-1.71897611489985,3.43823030959011,1.78679516647343,0
"18241",479,0.982772123999894,2.46776985974284,4.43007800221078,3.18988515236722,0
"18242",239,0.725235482328571,-4.01388728845632,6.66966062266825,2.74821479092576,0
"18243",233,0.668452436453663,-3.35918094535591,4.52881806157985,4.14049950925118,0
"18244",230,0.786714889924042,-2.27065576417372,5.53042071514105,0.720294368133625,0
"18245",121,0.593758798786439,-1.94277465007035,3.46347456768962,0.419492621845783,0
"18246",324,0.870214858674444,2.3918090304127,3.94656243880234,1.4164173285816,0
"18247",392,0.523789746453986,-3.75261501790956,5.35936378447695,1.94270311487958,0
"18248",350,0.901068206992932,-1.27031341611873,3.48242544304485,0.641723069835524,0
"18249",176,0.88905953313224,2.89317587423138,5.86300360045877,2.06948073006832,0
"18250",303,0.830254655797035,-3.69335886583431,5.05823396265847,0.646131351308231,0
"18251",167,0.882355870562606,-4.38122969043907,6.709253621396,1.06448840472802,0
"18252",106,0.877814574167132,3.94477045960957,5.62244730155981,2.38207996970173,0
"18253",408,0.777946391608566,-2.23982946380274,3.99724816881177,0.0568548775382887,0
"18254",350,0.910171350231394,4.49103960013017,4.97147731419524,0.850766348101929,0
"18255",190,0.777340948930942,2.93762990727555,4.93293797235792,0.183058150627535,0
"18256",370,0.563860368682072,1.88380839041201,3.69515516158329,12.3644341499592,1
"18257",128,0.543415973894298,4.82110388485016,5.78958803975361,2.92456525441824,0
"18258",418,0.979745791759342,1.79117012459319,4.71594042792791,6.71439349716314,1
"18259",481,0.74739065405447,3.2713389226119,5.86674038639863,0.869713813260454,0
"18260",185,0.724845953285694,-4.1563977418351,5.11931725049209,3.11151238852418,0
"18261",402,0.886157474364154,-0.135556548275054,3.10897853404804,2.66381945832951,0
"18262",103,0.97683243220672,-4.4990185814444,4.9885559192073,0.456721049755845,0
"18263",214,0.518248263513669,-4.75554251075955,5.41650652187181,2.51561142103609,0
"18264",134,0.556986258015968,0.930499367741868,3.23607154863663,5.31368374960007,0
"18265",176,0.527998000034131,-3.12349627941148,5.85775694952248,4.71211852605278,0
"18266",191,0.569689029012807,4.96450146450661,6.6581249378137,0.5046442611072,0
"18267",324,0.814032975002192,2.52175851132488,6.18540540733458,0.836256203619354,0
"18268",384,0.621850872528739,0.53353552876506,4.29178472317487,0.0263680766360016,0
"18269",399,0.74954687920399,-0.989348445774522,3.95508225989422,1.57395163290478,0
"18270",467,0.54567299853079,-0.071349747676868,2.36731304159329,6.1055038598994,1
"18271",485,0.709705967805348,-1.12211513662478,3.30297972877,0.0586459256044881,0
"18272",407,0.54183117125649,1.12364540245617,3.47453417558397,2.12777595005801,0
"18273",283,0.80956636974588,0.635414902970661,2.61484654688245,1.46496669335236,0
"18274",127,0.53788592282217,-2.68632472490426,4.31180400123037,3.84928247132611,0
"18275",426,0.529438838828355,0.359039643302094,3.19906936957435,0.556969823571463,0
"18276",351,0.894802223192528,2.07351596413646,4.19575769131848,1.37257179904287,0
"18277",440,0.80000871908851,-0.99785549872322,3.73746399596227,0.451739757668302,0
"18278",104,0.808207615162246,1.85282505686628,3.571717044269,10.3388183369741,1
"18279",405,0.95899828360416,-3.43749028117163,5.37595982894398,0.636085624943348,0
"18280",312,0.670539383543655,-3.05460892716656,5.04090637063066,4.33416247666295,0
"18281",476,0.822917855926789,-1.32109861882636,4.22727953412401,0.938788949955652,0
"18282",200,0.842003855388612,2.60394548423355,3.73569117837871,0.868947038866416,0
"18283",489,0.962647094973363,1.31194731299765,3.9603099849464,0.478167965969411,0
"18284",474,0.516562379547395,4.67292913503479,5.91265137519119,0.115911507932154,0
"18285",462,0.654070999473333,-2.31457400606014,3.89911509142479,0.789437085826028,0
"18286",271,0.969092619838193,0.420925163198262,2.73678986267561,2.27860272197137,0
"18287",361,0.877157026086934,4.58451321102912,6.39687065825421,1.54508851907386,0
"18288",426,0.743277647532523,-2.42845868420554,4.69123882498277,3.28133882504793,0
"18289",418,0.979609891073778,-1.98460500178626,4.07132150284143,1.77245058822585,0
"18290",271,0.927948125987314,3.24504004196497,4.83294470290934,4.30577384029527,0
"18291",375,0.867694334010594,-4.25049718271475,5.53714808204131,4.83509527279445,0
"18292",412,0.938159085577354,-1.91024764928734,3.71699738222346,0.300487524068121,0
"18293",143,0.822373578441329,0.56939505051123,2.61688692083257,3.74143211344966,0
"18294",354,0.945181037532166,2.49384208052652,4.25970683848575,3.38424984879054,0
"18295",375,0.616186552797444,3.73992559225298,6.30404172401449,0.807975175928115,0
"18296",428,0.851481341640465,-4.3170455447631,5.87237995895863,0.939713439727385,0
"18297",137,0.84298103034962,0.536208914464805,2.24930069905477,3.99414831023422,0
"18298",204,0.715635545901023,4.60375573860947,5.41928968642313,0.931630250020842,0
"18299",410,0.572398832766339,-2.87816477947636,5.32493482495966,3.47485786045237,0
"18300",164,0.741631892859004,-0.69046848572325,2.6898078251688,0.00588906236803322,0
"18301",267,0.934071268304251,1.60929607944563,3.66039371509928,9.32764366535477,1
"18302",469,0.987994023947977,0.593289043800905,2.96498469534145,3.38165145523555,0
"18303",146,0.873995712026954,-1.26674528142903,3.40232975375421,5.3488931674581,0
"18304",372,0.6988091255771,2.22727571297437,4.37453260823415,4.1413117525153,0
"18305",497,0.678428421728313,-2.88455256051384,4.68932279934181,0.00935596255549544,0
"18306",458,0.915402151993476,2.78954983168514,5.57581812688822,0.807904874535054,0
"18307",229,0.597988377558067,-3.63943501191679,5.48903607078751,5.2373048003977,0
"18308",318,0.680267574731261,-0.304684577137232,2.70693299710719,2.14223756454398,0
"18309",203,0.683761267107911,4.88030191460857,6.33565916837425,2.74778556724778,0
"18310",284,0.762230398133397,0.649359629373066,2.98187921176434,3.45388887140013,0
"18311",347,0.658521347097121,3.48289226084016,4.8464957026293,0.446718651636111,0
"18312",192,0.985122754937038,-2.68442437835038,4.28944349396291,2.66045992873034,0
"18313",227,0.771280616754666,-4.40064429147169,5.90350235988185,0.0586919851322069,0
"18314",248,0.578635471523739,3.10723134414293,5.1552798497358,1.13876520803287,0
"18315",168,0.770077908528037,2.92498866237001,4.69306018392339,1.66810995975264,0
"18316",310,0.892402609577402,1.33035608596401,3.69892751106685,0.201009897030494,0
"18317",224,0.924743644660339,-1.7544795381953,3.61951078000349,0.310732290791088,0
"18318",257,0.584887172910385,1.46523311560741,3.81181438960655,3.83798811967271,0
"18319",344,0.821474607218988,-1.27018794447649,3.7604360862181,0.628105996410047,0
"18320",490,0.585368048981763,4.73927824855782,6.56165058549011,0.691930511151349,0
"18321",406,0.818735275417566,-1.39800021463307,4.16626819700189,0.619119100867454,0
"18322",369,0.919261233299039,-0.687647939263843,3.16789411789792,0.365875216098964,0
"18323",351,0.730191669194028,-2.69444492693292,5.03395826039487,1.511416113436,0
"18324",474,0.703945822431706,4.06069165010704,5.95058309846032,1.83687694817703,0
"18325",469,0.684657343779691,4.37177470584866,6.1945589882178,0.0558430393505402,0
"18326",251,0.758206813479774,-3.54825416973326,4.7700317912597,0.695727252729495,0
"18327",267,0.594979378744029,1.28085653424496,3.27826604498366,3.02940011414636,0
"18328",172,0.636608638451435,2.90075641035801,4.73057453038401,5.0323874619887,0
"18329",388,0.928455206681974,4.1158001823118,6.11345433251344,0.212714160670708,0
"18330",331,0.671036752639338,0.551854400057346,2.89616668834589,0.305331668402766,0
"18331",350,0.775253919768147,-2.35854664649814,4.27840043387819,1.36168262527622,0
"18332",115,0.637263938901015,-3.85500318914419,6.05664867655888,2.54444457227974,0
"18333",238,0.950848656357266,3.00569224786013,4.68857411744222,1.5767211355973,0
"18334",294,0.885336249833927,-0.634287241741549,2.71941414825699,4.52291400143502,0
"18335",360,0.521956317825243,2.44389409457799,4.78442316413156,1.11568984831376,0
"18336",293,0.672357422532514,2.93054580288008,4.82797001483528,3.45493554914297,0
"18337",468,0.682831435813569,0.628483487933409,3.50299681747434,2.39554818089474,0
"18338",219,0.829287432599813,-1.80436703456799,2.96314472623358,0.679138080742793,0
"18339",392,0.653787103598006,1.96686596373329,3.72095121481605,2.58551055989803,0
"18340",252,0.626591795356944,-1.01252115921816,3.39610477011969,1.03679963506841,0
"18341",317,0.554491800256073,1.40343227420235,3.13146016413559,1.78849343760577,0
"18342",285,0.830585014540702,-0.541079903685022,3.72908689155994,0.566620334044996,0
"18343",269,0.981577157741413,-0.693185092916247,2.6414475889585,0.910314084530734,0
"18344",222,0.985861151362769,-3.48079734034836,5.25753199636424,0.638549508008942,0
"18345",404,0.613232920644805,3.95083303642459,5.89166093296733,0.392538072252628,0
"18346",219,0.595088733825833,-4.88675632695667,6.01742364413374,0.527220630774501,0
"18347",331,0.79379234125372,-3.1501997273881,4.89708138670008,1.93850617629712,0
"18348",368,0.616907825344242,2.74267261631321,4.38942330705114,5.16216180528466,0
"18349",206,0.803801038186066,-1.15356107568368,3.45359091480704,4.49467667948968,0
"18350",165,0.934038732433692,-3.67937339583877,4.84380502536863,5.61080483567837,0
"18351",128,0.908207025262527,2.28966377176112,4.05000838940383,3.99579168074566,0
"18352",220,0.915760792093351,-4.35282495196443,7.00268198646622,0.617401502929625,0
"18353",198,0.758894475293346,4.03141600810923,5.34633771015634,4.30309834879893,0
"18354",296,0.532320549478754,1.10588395842351,3.93682893137643,0.688774777929669,0
"18355",423,0.819353371160105,-4.57775619867025,6.18920121050046,5.86384061133266,0
"18356",178,0.92924510256853,-4.58727501396788,5.90517216666484,1.12301193357611,0
"18357",496,0.839251298923045,3.68593563948525,5.49191425536976,0.0273135885226017,0
"18358",130,0.625850088195875,-0.472703573969193,2.11927761113309,4.52787836659749,0
"18359",346,0.728791486937553,3.78303445630008,5.2859001292459,0.595759870608985,0
"18360",274,0.885309580364265,2.45040046906797,3.71200882808709,1.6774748670963,0
"18361",214,0.895574280410074,0.870971391175408,3.13756038444979,8.28852177967667,1
"18362",370,0.954229480121285,0.916740147315431,3.05310484167434,1.6246520124312,0
"18363",339,0.625189485610463,-4.97385071997996,6.92622170070863,0.889851303375278,0
"18364",210,0.698124009999447,1.78468539081514,3.39343124878881,2.68310133894363,0
"18365",394,0.648560944711789,2.49068639865145,4.44609499760598,0.583998925871494,0
"18366",256,0.561307583819143,-3.41529916193103,4.16728385249293,1.17932927828034,0
"18367",446,0.695224414695986,1.54182853746461,3.80073751597526,4.10464557681965,0
"18368",321,0.848849050002173,-3.10820203212788,5.09872787236823,3.46398971764606,0
"18369",169,0.689174706814811,0.759640363138169,2.44220043275285,3.67168229294815,0
"18370",192,0.99690954212565,1.87854156644316,4.03301610675082,3.6902631178926,0
"18371",492,0.964182708295994,-1.72751101714093,3.94475323354384,2.1644384602067,0
"18372",392,0.90145575045608,-1.0308138223947,3.3129941464433,3.1746223622848,0
"18373",261,0.664956993190572,3.58336517547723,4.91309230376974,0.0788883030322637,0
"18374",321,0.506754008703865,-1.20920941209188,4.40351878080236,0.709141179959179,0
"18375",283,0.794959253515117,1.9741636884748,3.86360506822082,0.340248274866943,0
"18376",348,0.534443377051502,-0.591058105032425,3.61672801465823,1.1163322965523,0
"18377",241,0.532639763550833,1.906607900979,3.93866015156643,0.487893387318419,0
"18378",158,0.958055279566906,-0.718471833190415,3.19556599184781,1.44285256979701,0
"18379",442,0.739350567338988,-2.23157480860827,4.22480135330779,1.87126882785353,0
"18380",494,0.781097185332328,-3.36377665254986,5.00974870668175,1.20867000898586,0
"18381",420,0.771976605756208,1.02361393321771,3.42787609177488,0.0909037370197103,0
"18382",321,0.620606660842896,-3.6894436292001,5.70931581047912,1.62102437065055,0
"18383",199,0.788598324172199,-4.60401122163748,5.59003475117228,2.28179327270654,0
"18384",219,0.882827689405531,3.00612488000188,4.50552130108371,0.607459741097423,0
"18385",296,0.523754948750138,1.84276626564097,3.44345362223067,1.84453424553863,0
"18386",158,0.822593945194967,-2.50382922010031,3.70891977168954,0.402238412150977,0
"18387",451,0.788394102361053,-1.41829989623511,4.3262380420527,2.61031072658705,0
"18388",406,0.774564962484874,-3.11890419917181,4.98253004018713,13.1954378823891,1
"18389",288,0.706924066413194,3.97801348593784,5.69186422550414,6.18198483648858,1
"18390",342,0.507048773695715,0.693902644386981,2.80484335432063,0.596348267619422,0
"18391",470,0.650048878858797,2.41777323780116,3.77920622986247,0.966894078555984,0
"18392",371,0.5936044548871,-0.941571495647077,3.06596331641079,0.136523651798441,0
"18393",226,0.868876273627393,1.78540811936837,3.07918684603498,2.38235002551398,0
"18394",470,0.601966668851674,-4.08478452888085,6.30103893977129,1.84665784357648,0
"18395",406,0.550473458250053,0.816275088198017,3.53233219637883,0.910818889522965,0
"18396",414,0.636605678242631,-2.30182362060295,4.3654781431512,0.0140020365206076,0
"18397",214,0.916647917591035,-1.39097400781466,3.04942382782594,4.63973932910915,0
"18398",156,0.721425382769667,2.9222151879454,4.38817256753865,3.50586880144725,0
"18399",338,0.944744253647514,-4.89346809977433,6.61289658195389,2.19775289552962,0
"18400",302,0.673929174081422,1.90345489177853,3.49905921076561,0.999933869801133,0
"18401",214,0.976467677974142,2.90885930281365,4.51542064867667,0.130686917584454,0
"18402",310,0.769277659477666,2.97974726897664,4.81772128111534,0.658296469046898,0
"18403",233,0.959356999839656,-0.852196324639954,2.91939659899725,1.39884923565875,0
"18404",400,0.64227474166546,-2.81771569021512,4.80461168732129,2.7557249007216,0
"18405",362,0.935028713312931,4.65937302981038,6.60104861763013,0.31769983847118,0
"18406",273,0.985188686405309,4.91814543796936,7.26957042058341,2.24006068568469,0
"18407",427,0.814192676916718,4.71245270695072,6.06983479915419,0.813669645680489,0
"18408",149,0.648003673646599,-1.20604302568827,3.09379473280822,0.969272390287603,0
"18409",256,0.955187218845822,0.543677726108581,3.41254193294532,1.25864958378962,0
"18410",105,0.557800869690254,-4.53368255787063,6.36864118081895,0.620316449943686,0
"18411",311,0.694179013022222,3.93813623815076,5.56490710200819,1.909047973633,0
"18412",302,0.514192949398421,-0.5547910102061,3.2570106443931,1.25242184294281,0
"18413",305,0.902822537813336,-2.08156745341839,3.79237649643232,3.03463648188936,0
"18414",470,0.963749577756971,4.42381857694127,5.85326964469649,4.27506601398592,0
"18415",434,0.772995054139756,-4.52369430842809,5.90008198446923,3.44542318738778,0
"18416",338,0.789940644870512,-2.32285434036748,4.95663052112593,0.291746281146225,0
"18417",451,0.64918495900929,1.06343965796987,3.86539509415426,1.58894368208245,0
"18418",481,0.937454786617309,-3.36805130571593,5.86961938489153,0.655502667805147,0
"18419",410,0.575610810192302,-2.19591737517621,4.44705652213613,0.612133703559945,0
"18420",266,0.634086201083846,-3.93678030123701,5.65241209993882,5.04104064516431,0
"18421",180,0.844957861350849,-3.9102960125776,5.1983228393243,4.75094525816891,0
"18422",451,0.727262206026353,2.76127642076462,5.24888664929661,1.41839051698209,0
"18423",213,0.813756992807612,-4.40674846473848,5.13316949558108,4.66982488933126,0
"18424",134,0.708715413697064,0.305057134607341,3.07455248870417,7.57200677931246,1
"18425",441,0.653823412023485,3.51808725817828,5.29941144031732,1.36735739630129,0
"18426",127,0.749112624907866,1.41353980745189,4.0989340548964,1.06328853862136,0
"18427",390,0.800070159719326,-0.516619112063199,3.06938466394418,1.99142703803479,0
"18428",212,0.701968139503151,-0.782450518303085,2.09509971010865,0.263203887029102,0
"18429",233,0.834764513885602,3.02829202815192,4.72292474333666,1.22752338709934,0
"18430",128,0.868830622406676,-1.06926197528373,2.46478141560158,1.7188207649643,0
"18431",161,0.615311802481301,-1.59190848369617,3.80467466178143,5.22703125996608,0
"18432",401,0.810362876043655,1.61872532038251,2.98856989973495,6.33622962124242,1
"18433",482,0.559840162284672,-1.32459419944789,3.37762655241933,6.30212268032332,1
"18434",325,0.887498820666224,2.07387261579279,3.7466725619183,1.32679047532564,0
"18435",274,0.633206541766413,1.28686492802808,3.19705671909605,2.84517350971178,0
"18436",412,0.53622410830576,1.88301566175651,4.55741430488288,2.10646296463494,0
"18437",398,0.521441140794195,-4.34765942224767,6.20355335815591,1.56430588791495,0
"18438",170,0.547759770066477,-4.93655873684911,5.77967898543143,2.13559400821795,0
"18439",270,0.561000772169791,0.627081798610743,3.52687035173382,1.17397421402724,0
"18440",394,0.957839106209576,-2.56748205327895,4.02415329901507,6.09843152860186,1
"18441",414,0.783579812385142,1.01370495583396,3.03062036699894,3.77432462243949,0
"18442",442,0.575426961295307,0.767640519549605,3.56215859837261,1.13773578702364,0
"18443",456,0.504328512120992,4.77388145073783,6.03137648331917,0.595024444051239,0
"18444",366,0.761825051857159,0.0834757898934186,2.89079801403821,1.41716395675571,0
"18445",373,0.503653437248431,-0.625152139074635,3.20305657970466,0.601228510940271,0
"18446",383,0.925427697249688,3.85430828452809,5.72969216722129,1.05416730961872,0
"18447",182,0.598418062436394,4.48827625397826,5.5798799461189,0.178199783504136,0
"18448",203,0.934431546600536,-3.92634289609268,5.5290539332226,0.359534962566343,0
"18449",461,0.73929404548835,4.19459497103235,5.447133622366,2.386110024699,0
"18450",181,0.771378902602009,-3.81678969454952,4.56220757246525,0.706133280156874,0
"18451",205,0.743118144688196,2.2071221675491,4.28477839023143,1.91555768738136,0
"18452",373,0.541645080666058,2.04741706501227,3.4599393714336,2.36164838297395,0
"18453",152,0.751883155782707,-3.32852717252681,5.16926093425587,0.787292116514573,0
"18454",214,0.877424696693197,3.74799467577832,4.89105634238299,2.29099056561583,0
"18455",494,0.889809912419878,-4.56253298990196,7.11549476317795,1.36632485248394,0
"18456",489,0.953133088885807,-4.82283176609781,7.40426871122509,2.08861537060225,0
"18457",357,0.808860311633907,3.25795053780312,6.05812614928782,3.57727308169653,0
"18458",167,0.676067641121335,-2.07816873564152,3.83689469556199,0.463291480365661,0
